hospital,school,police_station,railway_station,tourist_place,Restaurant,river,church,temple,mosque,rating
0.22992870579468772,0.11208311595775178,0.06735480672682415,0.34673697194849973,0.39964289432728795,0.9858368604794749,0.24510278485825876,0.7536361336768393,0.9263002992092642,0.8886873609020812,10
0.6369283860261696,0.5221858411896723,0.2901507580010567,0.28641346145017466,0.10625337247678923,0.9512273824025428,0.6123844867632839,0.14321608275409803,0.13416571997061155,0.33154555319193046,10
0.24093930290974963,0.8245280138285189,0.9285578756970233,0.10848232554340653,0.33748814703396235,0.07513665251786239,0.6996761929533994,0.36698244901386856,0.12217517675877076,0.9428049839375171,10
0.3786021735375614,0.8514222037339327,0.28832132217504236,0.4515584193232157,0.8813249855705426,0.9387164547017909,0.4335386937526551,0.00020750616695419666,0.194937328886281,0.9007565829379824,10
0.6986724704122512,0.5963454943077183,0.29030379324334876,0.5212816155565643,0.7282961729582219,0.6371075819752469,0.8339484837755327,0.17200387565347897,0.6455637468798308,0.18815918317658487,10
0.0978482376838935,0.10449269481752987,0.7354087375478952,0.0891960241090487,0.7018986416170687,0.01810730601577526,0.9992358294177562,0.24120274983127898,0.336503780481998,0.1628464872220241,10
0.4851006058999905,0.25849447478326404,0.25366912938780906,0.30408496157882436,0.8258001052678842,0.6484746865767195,0.4028437204251688,0.6835432118215967,0.11131797492286954,0.5712626534888576,10
0.7648650816890648,0.8509984863950022,0.41097156912018373,0.9298532251155607,0.16853327536386165,0.059939187760080226,0.547026730103364,0.726106149354209,0.1208566089769385,0.9105955100687904,10
0.8568400397392325,0.01825283189766047,0.8371972916512319,0.020039736505795713,0.945234549540877,0.6214127428454166,0.18491215332144673,0.13570330953868115,0.6423332565518959,0.7798617831870456,10
0.5029882028339788,0.2620291833493519,0.7887193327933282,0.9345843499329651,0.3377407562661091,0.590541306837336,0.2923124317539946,0.5350164072473129,0.5747093963361191,0.5351828525567711,10
0.40580758080311896,0.560863768764403,0.7190003148209286,0.7717502769550956,0.1156060112623074,0.8827292048613185,0.03560200431845717,0.11227938090786294,0.543353354779625,0.7813763397983942,10
0.20370414621313948,0.24963931127027517,0.8456861066249385,0.29149311073836526,0.7653065607825049,0.9590701087304015,0.1533911693994331,0.00462311315282915,0.47598226225324425,0.13503227287073427,10
0.4874595737802764,0.26355849862003067,0.8577046612183051,0.20857914412524525,0.7804593533131912,0.6172496035752189,0.6802639635235394,0.493746173013457,0.2464425283505095,0.5617408192644116,10
0.42111522557036785,0.5374134529531225,0.49969334446304936,0.21359018283781583,0.3579793233169737,0.29304973798743283,0.2342832436039115,0.11280092428936028,0.4108908196725767,0.9107511735782207,10
0.4179709753645494,0.11993399988181253,0.4084436628936464,0.9192586354927352,0.3365836545639972,0.805139914795993,0.26964622748930966,0.31865649650565786,0.38317903735298064,0.6271934026284198,10
0.11542411077943848,0.550373440060583,0.414009518318609,0.03014411538790751,0.40923240466300226,0.3899854681041024,0.9262212678874384,0.5763473369161316,0.8676737755805026,0.863194595410282,10
0.4347635215494414,0.59033228469834,0.19579136557291643,0.37725488808377206,0.4664280896000791,0.012048196847730952,0.09284662448832282,0.8115697730247594,0.48777923774740783,0.41112909232067296,10
0.4802166226934186,0.7140694881963413,0.9199746189612644,0.40183411598218677,0.6264340148416536,0.992133094676731,0.6234331291835289,0.01260836884907901,0.0001658133302785414,0.5101404787759639,10
0.21738659815452954,0.29342396576071783,0.7810393653115439,0.7950202721643359,0.5801182038019919,0.9479197140976583,0.8150834829347922,0.5785103514233519,0.6027142203008204,0.5776355245721921,10
0.9613765907709371,0.7646235788560296,0.5918329900077092,0.03291055885186078,0.29764632220286,0.3640783275011332,0.2721940231222778,0.28510000665137825,0.04457490326929481,0.3472885831986465,10
0.5624163313843864,0.4373297154777752,0.819642153504712,0.10987326824035992,0.5906302014930209,0.3696439224100849,0.6697819454468338,0.6409034115570079,0.22900278895984905,0.7363468578804756,10
0.07463791976440648,0.7541585720594663,0.11130076940952849,0.6166926724616981,0.9171860657255344,0.8801371930263778,0.8053445551625382,0.6596382483530321,0.10781375440967023,0.7493303028052353,10
0.01866224916775694,0.43809899261652874,0.7921393443419653,0.7447153369525901,0.7980139678988174,0.579816503360851,0.8435053604803301,0.8902427018615194,0.9714090164993526,0.23149639099083452,10
0.1409788156284172,0.07871978917446742,0.681290148683872,0.7236460557930469,0.7397554504384443,0.8657137564152506,0.8023998093810767,0.9539239365265098,0.08418032794266117,0.17050472606424094,10
0.3368330490593897,0.9578898041237691,0.45229063525635516,0.34921905544926835,0.8271468057464958,0.25222321062084585,0.20773813419191733,0.9431045475722076,0.43522654578492603,0.6811725068035089,10
0.8461625565158096,0.2800745793190197,0.10266892606884015,0.7163148913550725,0.29686822559904125,0.011812722873253967,0.7371746279832445,0.6945338541149719,0.25834820086051813,0.15797613791084353,10
0.6140521448489544,0.5814685963576693,0.7701245216192636,0.9981920063949624,0.30005659834990184,0.5580609256002871,0.24597000877620756,0.9946866450058511,0.3733986624763953,0.7708621522143568,10
0.3822287199718417,0.18331735453699582,0.5438132971782195,0.0077382728418198266,0.08425761675387722,0.06242954152062263,0.24610824718956503,0.8732347202262262,0.4756509445835273,0.5868393694404114,10
0.39119275156790756,0.781804181517501,0.40980308874238647,0.4410237458983114,0.5499055724605664,0.1993808929170744,0.9359416013473771,0.10002730191360698,0.42788787964228014,0.5079443553308791,10
0.483212943980888,0.43353162545755386,0.24550316699989116,0.27045007379674624,0.29728864718947,0.7600959384405133,0.7116572263822043,0.0757960095977308,0.3385258594204674,0.1716869337182665,10
0.48487028401136445,0.34663483558154784,0.3205875115400675,0.7553457678707148,0.5183190517114762,0.9338808613168484,0.4351588855147128,0.045498455808094196,0.0402157324766127,0.843467290340446,10
0.9660090428518898,0.055502709778999404,0.5103436651866251,0.8897225598256753,0.7655344148218493,0.09276109022729828,0.0870083752250238,0.7239605036097929,0.3686161063250424,0.5319957061571642,10
0.37034322528939245,0.23693757751850697,0.14688165983071988,0.6804961665023145,0.6598151825916836,0.2535963313249545,0.8569928561787593,0.5923493203390057,0.5069734871430746,0.13193728010345795,10
0.8170870666040172,0.49759013182324374,0.885279102404544,0.006546258661101589,0.12672445744733174,0.32021405396819425,0.55712497338995,0.7485572550132725,0.5321044120743984,0.5839149818449796,10
0.7550938717356441,0.41621351358726166,0.2755870105913588,0.1331358820003803,0.36780461285613386,0.3187112664962749,0.6537087857497929,0.94325194685801,0.5841562098762617,0.4805931997536871,10
0.9338876202473018,0.6734888894331931,0.6255303103063478,0.991848165581053,0.6308061649174624,0.6537594061124644,0.24865900311801825,0.976888764696458,0.49995807421739735,0.34740609049777604,10
0.7261091691073401,0.5959095920711805,0.9030021396117299,0.7225111754606965,0.7172037330224892,0.8566001580273672,0.858957667829522,0.6186347872897556,0.30660121908250204,0.3605051173490732,10
0.7918127575724185,0.9550872283932745,0.6904934167630309,0.0026516525949629166,0.8464256231823698,0.3854227678213151,0.06656933364339068,0.14125984102489075,0.07907211979725615,0.09358501725881108,10
0.6695251438405815,0.8795157139297692,0.7680333077001893,0.8275698580384977,0.9015981441036577,0.4052801095958256,0.9283563733148845,0.08038434330987787,0.13337416346270625,0.39225527908582425,10
0.8697406262893292,0.6921125915394587,0.6953765037696692,0.6846945517943821,0.5966917903217127,0.6536205514899314,0.8659035576594772,0.17635525547942588,0.764407371092866,0.29294069189142125,10
0.47240252225377866,0.41429993456907255,0.21585150124638264,0.2625105240175779,0.06428127786769933,0.6611163202231513,0.2738755723589724,0.06179867372756209,0.7189743719103198,0.051699789728365086,10
0.049770646309831634,0.09156498612652852,0.2570049289359212,0.9660899415555256,0.37818311431287965,0.765885207688817,0.22268527893027557,0.7712689018683229,0.8352615328219446,0.644697156571257,10
0.9331291297884706,0.7401582162773505,0.5412817086636454,0.39207802091059485,0.0016896709115814534,0.6187544038595234,0.042036205163444196,0.8719516365364243,0.7183421374845994,0.7334124704144928,10
0.19005405668695796,0.7760292307458623,0.2808221586948174,0.2735149351893531,0.7402402267332894,0.826913176427203,0.19522808198144292,0.9440135957691731,0.4627589727444096,0.7012877922268587,10
0.1720705415773386,0.2603691866397312,0.28094355917116787,0.1855460106170871,0.7567116035655043,0.009252474537898459,0.8974391926432849,0.5430402960968259,0.9953237099755542,0.7756558694766688,10
0.2045639942008055,0.8357087076806957,0.7306265727390914,0.030617284283430468,0.20441141015402542,0.7817746519680955,0.4604840819257858,0.151243678944599,0.12113305136810315,0.8370434983992232,10
0.37240782755172697,0.10001862021473096,0.3169871873465018,0.32615633765871344,0.6925966266046242,0.33283018457844815,0.8951483085809299,0.27923825687510695,0.0259819264048049,0.9263538349672877,10
0.25150840192281143,0.29438845352443355,0.26717249982401514,0.6940318203857059,0.06008615648209381,0.523318236559882,0.5456141681190472,0.8613620063133499,0.34841804361400663,0.3183813400315504,10
0.9402522237957783,0.9186209656962618,0.5923366379530807,0.8821540069821311,0.3965404713043036,0.0024493131099732057,0.04069334603579622,0.19587933835479843,0.559072472201172,0.904318042245375,10
0.08436304251282623,0.38349126471796924,0.5717073069075284,0.5039006162158314,0.48241486341409745,0.4096664087471851,0.02971431700911098,0.7030027575663077,0.24903476379697653,0.07553619978189985,10
0.9664279929939626,0.5738443201422491,0.44778199790564566,0.43457737335604973,0.5724892353641173,0.6184034152409071,0.23719774336875998,0.5464312167782426,0.895470739951453,0.16023588257296684,10
0.03241928665673244,0.8599051540113348,0.8425941551488774,0.7820522941140966,0.07195556541638304,0.7923326100794158,0.7650720981990212,0.1710555393472012,0.8197349069473209,0.4869256822567881,10
0.9204229692658086,0.4609988510275177,0.5481131689240291,0.9141808200106583,0.6696969519727546,0.8073203478707597,0.6326056635850263,0.7601066508457137,0.10562920271019105,0.5507374943688327,10
0.5510969632061078,0.7420760601194795,0.5751667906690616,0.3096156536477598,0.13015350941403903,0.4969553299353495,0.2588793814712733,0.8638786866998476,0.711371823826976,0.6475967276846798,10
0.05270265974349908,0.9134410492970928,0.06227439151153047,0.44452942393706985,0.6336627666648379,0.8714428466645279,0.07719214828624787,0.4496998429464413,0.1936840551312906,0.7614485251450528,10
0.042857442790725675,0.17117604247329887,0.38775695882509353,0.6523335574228314,0.7166923033050604,0.702958717556748,0.21145804174947225,0.9299460214980465,0.27883058090107715,0.10210707207475556,10
0.9037130145458913,0.5227302769198036,0.5082961318463542,0.4323403860840681,0.3961605280210161,0.753417909915213,0.8479788042101587,0.17820831278188887,0.720853034978203,0.9826353139255073,10
0.9799531202586436,0.3892464495801058,0.8567869668539002,0.06987675966926454,0.2654920179896295,0.16643277904914366,0.4831984596176041,0.45255426943231813,0.4514666670830698,0.6904787826961893,10
0.8119632119616931,0.8846276935025262,0.5299914710091201,0.920261402609511,0.21057937338875343,0.6588112656977625,0.495954565604913,0.48219247849559166,0.3182470330645113,0.46139432999830465,10
0.5188252463565434,0.7595762901907372,0.9991416680328239,0.004098893128821723,0.16502832962796554,0.42184959921140286,0.5932449894765736,0.9915967414292685,0.2820324718303139,0.09703638048497687,10
0.9022015306514176,0.9954691863644112,0.7929586070994614,0.8622950944189519,0.8094672668218663,0.7113928967267036,0.6740381067165938,0.6738653224614118,0.14660703403486852,0.2607783189609494,10
0.17333126807342059,0.5039510155873675,0.28977829448452075,0.12220899246828609,0.51423293974314,0.5570866190445161,0.30830100436714625,0.5803876564859465,0.8691851051441956,0.6843044107894218,10
0.6813896389441917,0.3408064313615312,0.5474764565186685,0.07326526791221266,0.8701463282466732,0.13172535004518526,0.007386549053159164,0.19241602701047367,0.02987538151813074,0.1745163052518739,10
0.5602887938398668,0.13205970272214262,0.05618684760551507,0.1377379131779597,0.8203592587535381,0.21271324129004698,0.3853018049502631,0.38818467461676776,0.21797766316329292,0.15063217272568752,10
0.35434208607579676,0.8065010064428596,0.9486847630157677,0.7725868244512658,0.41170899049885634,0.7628446116771181,0.15395550385768197,0.9030946406351349,0.2038253725964132,0.6942677757791486,10
0.9589650592740148,0.8223668650662702,0.2968701134773609,0.31837425889104665,0.7243778094101202,0.8384331009238097,0.33715521668549897,0.8382558405837911,0.8339491664213494,0.1041946183829725,10
0.11516070650406651,0.5831323670489098,0.298752042057704,0.36168266739827815,0.9295347171635343,0.7176322697947839,0.013187785440937683,0.3123885537402431,0.5962284377380958,0.3774852149526705,10
0.8153271802149707,0.7530195352331367,0.47734969752206535,0.7226708834966933,0.70344011968352,0.6566488455273622,0.9688007927723278,0.728954495485513,0.10791109211681449,0.1314639776522991,10
0.15443071139206777,0.7895734943309096,0.9745505230461213,0.42252198286317877,0.5317445833296931,0.2142576624002378,0.18695027135291564,0.4237423356275022,0.689848615075214,0.13183034083755518,10
0.7961864739869806,0.41970391947744634,0.5503103604260593,0.5777874047714179,0.11834257862393116,0.17406485818449524,0.8518173391635929,0.7213337503588735,0.9635075373555801,0.244977608634238,10
0.1327772001711155,0.2683380625915507,0.31096965298140644,0.5637352741775654,0.48048118346141366,0.16010728183216705,0.03556355569156877,0.7226519087349316,0.5222704249682605,0.7727755745090324,10
0.4546540733875828,0.47560545303730584,0.251523710222299,0.7558041308043059,0.9232535705141653,0.7258338444083882,0.12326802484497823,0.5682211119587329,0.6447522502994526,0.33234287623683023,10
1.4362593303871944,1.4338501992901573,1.1034144946402327,1.0394381822310974,1.640061981098603,1.4396047678551689,1.9392643578099025,1.2264667232677269,1.532296956536627,1.3563696684715554,9
1.8934644338055533,1.2129986184664499,1.5697467180830706,1.2058489161378012,1.2114299120055017,1.820715274104069,1.340617963786336,1.860009263878904,1.6945273963641123,1.4487473333766268,9
1.4438671777134977,1.9510987065909808,1.3574749093671166,1.8476077626360476,1.8052447395502618,1.9069370241025836,1.0273817720073373,1.6879055423198053,1.563204503902945,1.244169788164335,9
1.5216034300038057,1.4289289320307383,1.1100523271610618,1.9828369798546397,1.504279430804779,1.7483445743539312,1.954987602038695,1.4499384119352858,1.5550677541121454,1.5714001251900358,9
1.5003997151077535,1.2769110948006224,1.7568197465362583,1.7457361096299788,1.9511010728320355,1.9586879054293385,1.7453095326134471,1.320552471650977,1.183435307171355,1.542418571626456,9
1.3750366064674573,1.1082782486074572,1.263662459632961,1.3713585617747588,1.4723070821109823,1.9420590726604972,1.6161559053406378,1.2181005351827092,1.3546657681218943,1.1041745121589872,9
1.360026429832939,1.435694816341748,1.454543956505328,1.2951223500914018,1.198834189203276,1.3817708022646666,1.428708626865615,1.3410397314151097,1.6906982089352147,1.065398246910798,9
1.9490873111978302,1.0538144069662552,1.4606513624234783,1.0736509749941168,1.3721813947670518,1.9276749115914655,1.90711355956521,1.3934310709187545,1.7198991984434167,1.4453894680140633,9
1.6914500291193417,1.5416044062451562,1.817003240051906,1.8381865345633628,1.1926830722434136,1.6021293908212508,1.4482698377859826,1.7274355180205485,1.313987044274628,1.7444243348051707,9
1.5778208435119847,1.1198730889380357,1.089119416651387,1.868291871380076,1.2759158632879581,1.3982760896614552,1.2920460417552566,1.529163925836136,1.9604304518420228,1.0291923683250843,9
1.2159071408742854,1.2279478662132606,1.9629416864213,1.972314475032297,1.7330129975368997,1.0761987494356757,1.7643417876724703,1.4526166777176264,1.2815645261575286,1.9078287304982005,9
1.0578258236029656,1.6298800089628986,1.5102581676733817,1.3072683961752287,1.731475906064276,1.0389951181846415,1.2297662818158526,1.9962576368872607,1.7300342354329477,1.239843557816184,9
1.8794315629195215,1.6159781197137133,1.6147918109535238,1.4384090276815582,1.0270723938538402,1.232469675092227,1.762832637444466,1.6496808889962877,1.7828256210131297,1.5677684490498276,9
1.2907013623902857,1.7352360760674457,1.2735947965699999,1.2311681746945586,1.9060049177107046,1.3698001170886527,1.2499868443560276,1.7725321820644755,1.8484115888925734,1.4524078769318642,9
1.793547073520871,1.9993471674505847,1.785045131896986,1.068020816436941,1.0328912313969663,1.8453081072828836,1.1249591810517658,1.9296600506037733,1.9282108953438035,1.0748361460947702,9
1.0120373418898057,1.8543844884314544,1.7605111247532002,1.4778084313796225,1.2102543687268246,1.5434371479087643,1.5599533020128085,1.3530521642264104,1.2819902644457626,1.005148393164518,9
1.4146245215227602,1.8887907989408153,1.7048762837719615,1.2190118252483744,1.6546554563907385,1.1832875582354005,1.6891995434947304,1.6809945825390882,1.4860858372399388,1.0383215086756903,9
1.924388567287192,1.1819781870123358,1.4343202505240153,1.4234418368342152,1.741454600804384,1.6479095303621145,1.5777383174663338,1.9031013522808053,1.6147373143791954,1.6622012236461843,9
1.3540966115484898,1.381524319683265,1.5045916238251842,1.3699170282609032,1.8330399360690577,1.0205684445069312,1.8885478395446142,1.7085469273189529,1.1440578558392756,1.0286172155921822,9
1.230162077339458,1.6014960030229086,1.8107649856794523,1.5958771821304845,1.3486829139073053,1.7469055900294777,1.1996377643896423,1.3010338190890556,1.1584473251331793,1.5535275194819342,9
1.837421193432641,1.6125360087273193,1.9619603752939132,1.9766726262750915,1.5218066634413616,1.81311763220886,1.5550381446111707,1.5066677590793467,1.4852964091610878,1.8463470640714963,9
1.5628553647069707,1.9457565497136673,1.0660561319400066,1.4809705232615182,1.2159883218527443,1.9441484340020396,1.018257902163327,1.7874529683073197,1.6410665976570324,1.7943138392681854,9
1.6513693124552693,1.6402880581766222,1.7435125547344712,1.7373451226433207,1.4729101622343084,1.3525751754365092,1.3592694446805373,1.4173511127452048,1.1742420845091193,1.1377327135286133,9
1.4848413707238572,1.6093837951897045,1.0784928065379407,1.956818316507036,1.900151095377404,1.2056739550537334,1.2971817038674613,1.3713438019110127,1.5491425577132982,1.0868373538823652,9
1.4959199785555775,1.9354686695520524,1.063848229160699,1.5917309380485296,1.1824424767318575,1.2055858559151333,1.2487230658270039,1.1948257295646327,1.5332708003232867,1.1650108655656077,9
1.3846487200678619,1.5986955565977683,1.2754957437157106,1.3850361691492867,1.1471253594287292,1.0091458110402813,1.5850966574528917,1.0242655454550689,1.2096855501005104,1.3500386507120163,9
1.093696623392781,1.5398781719925727,1.3161215828267572,1.7382673494646492,1.5776856609871732,1.0356574199300765,1.6123902995350363,1.0432420396343485,1.3432757518411993,1.5886284938044046,9
1.4433035791578475,1.0032302765607992,1.6270687447942427,1.693691992323936,1.0495306493964618,1.458760977352725,1.0075409926425742,1.501041907001713,1.9323498263890468,1.0906234990640176,9
1.4835007339562842,1.1710212822820858,1.8030946577271085,1.3677351017666972,1.5467211863850518,1.3128586454641502,1.3377764014506228,1.554138399100792,1.204245856797236,1.0845649927578132,9
1.2394657737161943,1.538151049011391,1.4252330191397078,1.4629788200659481,1.019441769229295,1.0934200816924906,1.8297127468001222,1.5751547012304394,1.4233200078481731,1.7653643951469085,9
1.4005034189843015,1.1768929338276426,1.13304768763573,1.3730568109475154,1.177194519501188,1.456201600028093,1.6471839936923771,1.7210563012829256,1.38293632535721,1.5378870152603255,9
1.6950937851104275,1.4409497861960907,1.361836770543516,1.0630484681209933,1.7516952375367165,1.2834808667776474,1.2261592548800082,1.8643681168112505,1.1209564264547462,1.990087386528224,9
1.6792841000479555,1.596450337174625,1.3504235374989193,1.8040897535868812,1.4517743624341328,1.7876171133353826,1.278456257667065,1.2114465362910467,1.7652438455783404,1.420326791352764,9
1.3988063322459277,1.3671728201418483,1.7887056931297782,1.3855829049952946,1.252754967109634,1.09186931152125,1.1705634207104445,1.6314819557538047,1.0907333918394555,1.0367808499611986,9
1.9101099616384056,1.890821395892231,1.3732472410101337,1.7640678694439977,1.7737707779149166,1.0779615840336758,1.3681570269775725,1.9235956038991517,1.1575436957337977,1.2233955347755112,9
1.8329739821298676,1.5007877874033624,1.3821521639422458,1.4312295935700345,1.874548152815405,1.449236942680963,1.9579877990957737,1.9734574835688203,1.1859018990135834,1.6438896949675343,9
1.8119487421913028,1.844628975814242,1.4001870077466474,1.5928425813658393,1.3651294987144114,1.7524912716625294,1.3722761731289903,1.7680759487063011,1.6406623751447675,1.4235242727459592,9
1.9939023636350068,1.4397045927719667,1.112656382073086,1.8713651504218973,1.7944093117280602,1.5733823749417089,1.803737788206659,1.5164515597718784,1.3971712908510463,1.4609018897991832,9
1.2026859693021428,1.1347212149135353,1.1136910132578164,1.216716509882628,1.3447075442217231,1.3897301143774434,1.9295874775919657,1.4493775177273047,1.5693623498462026,1.4249591351345703,9
1.2679365819330584,1.404286558458561,1.9395943474856303,1.5655833737876328,1.5155787781793533,1.1972942143886516,1.1593756426504727,1.6440556804154378,1.5939293915395236,1.02567469509223,9
1.0865305070877036,1.224058919768809,1.55043696435195,1.2703920144653074,1.7852090514805852,1.8876850931303875,1.653856164641008,1.8047380107423616,1.6276252943980432,1.9821590905326616,9
1.918421318015783,1.289185987707337,1.5415623999402135,1.4642528175049359,1.6858207616721113,1.7710843529093432,1.609591256622334,1.080437821062775,1.3399279848414731,1.8590073537186034,9
1.748881063347038,1.2922179141657655,1.3359298880649346,1.08903170494365,1.109552269090716,1.0207149336172225,1.378794206328338,1.732084732000112,1.2891183309169967,1.8595326064266353,9
1.8525457756021684,1.9689511479217905,1.2425507631924022,1.1538956338886388,1.830311875746046,1.651997364358145,1.6093911043293514,1.4930041548139568,1.9931604638338198,1.979866337092711,9
1.5906306972221511,1.5883055716290178,1.255491897750166,1.167360961651478,1.6655743664135558,1.466080065839973,1.3522250765696122,1.8571104431953325,1.1615435023426515,1.3095211086210976,9
1.5565847137709885,1.468046812874888,1.4938246798451624,1.78160536602365,1.4909210421442967,1.9446917762649476,1.7556967520729558,1.4800387484506827,1.0122091281670382,1.7923659769180302,9
1.1886150715102113,1.3333962805791022,1.0676192600863366,1.3024895221730133,1.4660458165634296,1.4207894871727353,1.6930309459402726,1.0998138642572433,1.6466598279851068,1.3443501601622696,9
1.567548917329821,1.1694753356208998,1.9160743657632233,1.5965526585926555,1.362486773334216,1.5248668276084216,1.5990715651525096,1.6764745950555227,1.5178193387204604,1.766959190686491,9
1.6887163316863565,1.0071839551111823,1.9198322121382279,1.9320692373086268,1.7076912529336241,1.4920890226470371,1.5986989353385535,1.1276456538617876,1.1745510163095332,1.694101251481836,9
1.2482277754759536,1.303000418210833,1.624391387878297,1.2001196143822104,1.258030292537606,1.4831251549069697,1.387520615437952,1.7138973336421572,1.828671226111198,1.3903133111966568,9
1.5753226104143137,1.6030454539141639,1.6777903619748644,1.8377875010191103,1.0031758508685957,1.713782146655349,1.302352957476177,1.011145685937111,1.588047722863238,1.6213174212307138,9
1.8095096239338047,1.5067657516720057,1.2911392290216706,1.2595039895770652,1.7023841373753559,1.316591141454205,1.1652850770515943,1.107548095523459,1.2856588489602303,1.387359201655996,9
1.5229969185954588,1.8062346617488605,1.2757539515990808,1.1685297100643144,1.8215610513465723,1.6781847712277491,1.049193302036806,1.5884662126938904,1.9314132969862396,1.2746041816878868,9
